word	root	stem	lemma
أمرتني	ءمر	أمر	أمر
أمرتهم	ءمر	أمر	أمر
أمركم	ءمر;مري	مرى;أمر	مرى;أمر
أمرنا	ءمر;مري;مرن	مرى;أمر;مرن	مرى;أمر;مرن
آمره	ءمر	آمر	آمر
آمره	ءمر	أمر	أمر
أمره	ءمر;مري	مرى;أمر	مرى;أمر
أمرها	ءمر;مري	مرى;أمر	مرى;أمر
أمرهم	ءمر;مري	مرى;أمر	مرى;أمر
أمروا	ءمر	أمر	أمر
امرؤ	امرء	امرؤ	امرؤ
امرئ	مرء	امرئ	امرئ
أمري	ءمر;مري	مرى;أمر	مرى;أمر
أمسك	ءمس;مسك	أمس;أمسك;مسك	أمس;أمسك;مسك
أمسكن	مسك	أمسك	أمسك
أمسكهما	مسك	أمسك	أمسك
أمشاج	مشج	أمشاج	أمشاج
امشوا	مشي	مشى	مشى
أمضي	مضي	مضى;أمضى	مضى;أمضى
أمطرت	مطر	أمطر	أمطر
أمعاءهم	معو;مع	أمعاء	أمعاء
أمك	ءم	أم	أم
امكثوا	مكث	مكث	مكث
أملا	ءمل	أمل	أمل
إملاق	ملق	إملاق	إملاق
أملك	ملك	ملك	ملك
أمليت	ملو	أملى	أملى
أمم	ءمم	أمم	أمم
أمما	ءمم	أمم	أمم
أمن	0	من	من
آمن	ءمن	آمن	آمن
أمن	ءمن	أمن	أمن
آمنا	ءم.ن	آمن	آمن
آمنا	ءمن	آمن	آمن
أمنا	ءمن	أمن	أمن
آمنة	ءم.ن	آمن	آمن
أمنة	ءمن	أمنة	أمنة
آمنت	ءمن	آمن	آمن
أمنتكم	مين;ءمن	أمن;مان	أمن;مان
آمنتم	ءمن	آمن	آمن
آمنتم	ءمن	أمن	أمن
أمنتم	مون;مين;ءمن	أمن;مان	أمن;مان
آمنكم	ءمن	آمن	آمن
آمنوا	ءمن	آمن	آمن
آمنون	ءم.ن	آمن	آمن
أمنيته	مني	أمنية	أمنية
آمنين	ءم.ن	آمن	آمن
أمه	ءم	أم	أم
أمها	ءم	أم	أم
أمهاتكم	ءم	أمهات	أمهات
أمهاتهم	ءم	أمهات	أمهات
أمهلهم	مهل	أمهل	أمهل
أمواتا	موت	أموات	أموات
أموات	موت	أموات	أموات
أموالا	مول	أموال	أموال
أموالكم	مول	أموال	أموال
أموال	مول	أموال	أموال
أموالنا	مول	أموال	أموال
أموالهم	مول	أموال	أموال
أموت	ءمو	أمو	أمو
آمين	ءمم	آمين	آمين
آمين	ءمن	آمين	آمين
أمين	ءمن	أمين	أمين
أميون	ءمم	أمي	أمي
آن	ءون	آن	آن
آناء	ءني	آناء	آناء
أنا		أنا	أنا
إنا		إنا	إنا
أناب	نيب;نوب	أناب;ناب	أناب;ناب
إناثا	ءنث	إناث	إناث
أناس	ءنس	أناس	أناس
أن		أن	أن
إن		إن	إن
إن	إن	إن	إن
إناه	ءني	إنا	إنا
أنباء	ءنباء;نبء	أنباء	أنباء
أنبأك	نبء	أنبأ	أنبأ
أنبأهم	نبء	أنبأ	أنبأ
أنبائكم	ءنباء;نبء	أنباء	أنباء
أنبائها	ءنباء;نبء	أنباء	أنباء
أنبتت	نبت	أنبت	أنبت
أنبتكم	نبت	أنبت	أنبت
أنبتنا	نبت	أنبت	أنبت
انبعاثهم	بعث	انبعاث	انبعاث
انبعث	بعث	انبعث	انبعث
أنبنا	نوب	أناب	أناب
أنبئكم	نبء	نبأ	نبأ
أنبئهم	نبء	أنبأ	أنبأ
أنبئوني	نبء	أنبأ	أنبأ
أنبياء	نبء	أنبياء	أنبياء
أنت		أنت	أنت
انتبذت	نبذ	انتبذ	انتبذ
انتثرت	نثر	انتثر	انتثر
انتصر	نصر	انتصر	انتصر
انتظروا	نظر	انتظر	انتظر
انتقام	نقم	انتقام	انتقام
انتقمنا	نقم	انتقم	انتقم
أنتما		أنتما	أنتما
أنتم		أنتم	أنتم
أنتم	أنتم	أنتم	أنتم
انتهوا	نهي	انتهى	انتهى
أنثى	نثو;نثي;ءنث	نثى;أنثى;نثا	نثى;أنثى;نثا
أنجاكم	نجو	أنجى	أنجى
أنجانا	نجو	أنجى	أنجى
أنجاهم	نجو	أنجى	أنجى
أنجيتنا	نجو	أنجى	أنجى
أنجيناكم	نجو	أنجى	أنجى
أنجينا	نجو	أنجى	أنجى
أنحن		نحن	نحن
أندادا	ندد	أنداد	أنداد
أندعو	دعو	دعا	دعا
أنذرتكم	نذر	أنذر	أنذر
أنذركم	نذر	أنذر	أنذر
أنذرناكم	نذر	أنذر	أنذر
أنذر	نذر	أنذر;نذر	أنذر;نذر
أنذرهم	نذر	أنذر	أنذر
أنذروا	نذر	أنذر	أنذر
أنزلتموه	نزل	أنزل	أنزل
أنزلت	نزل	أنزل	أنزل
أنزلنا	نزل	أنزل	أنزل
أنزلناها	نزل	أنزل	أنزل
أنزلناه	نزل	أنزل	أنزل
أنزل	نزل	أنزل;نزل	أنزل;نزل
أنزلني	نزل	أنزل	أنزل
أنزله	نزل	أنزل	أنزل
آنس	ءنس	آنس	آنس
إنس	ءنس	إنس	إنس
أنساب	نسب;سيب	أنساب;انساب	أنساب;انساب
إنسان	ءنسان	إنسان	إنسان
أنسانيه	نسي	أنسى	أنسى
آنست	ءنس	آنس	آنس
آنستم	ءنس	آنس	آنس
أنسجد	سجد	سجد	سجد
انسلخ	سلخ	انسلخ	انسلخ
أنسوكم	نسي	أنسى	أنسى
إنسيا	ءنس	إنس;إنسي	إنس;إنسي
إنشاء	نشء	إنشاء	إنشاء
أنشأتم	نشء	أنشأ	أنشأ
أنشأكم	نشء	أنشأ	أنشأ
أنشأنا	نشء	أنشأ	أنشأ
أنشأناه	نشء	أنشأ	أنشأ
أنشأناهن	نشء	أنشأ	أنشأ
أنشأ	نشء	نشأ;أنشأ	نشأ;أنشأ
أنشأها	نشء	أنشأ	أنشأ
أنشره	نشر	أنشر	أنشر
انشزوا	نشز	نشز	نشز
انشقت	شقق	انشق	انشق
أنصارا	نصح;نصر	أنصار	أنصار
أنصار	نصح;نصر	أنصار	أنصار
أنصاري	نصح;نصر	أنصار	أنصار
أنصتوا	نصت	أنصت	أنصت
أنصح	نصح	نصح	نصح
انصرفوا	صرف	انصرف	انصرف
انصرني	نصر	نصر	نصر
أنطعم	طعم	أطعم	أطعم
أنطقنا	نطق	أنطق	أنطق
أنطق	نطق	أنطق	أنطق
انطلقتم	طلق	انطلق	انطلق
انطلقوا	طلق	انطلق	انطلق
انظرنا	نظر	نظر	نظر
أنظر	نظر	نظر	نظر
انظر	نظر	نظر	نظر
أنظرني	نظر	أنظر	أنظر
انظروا	نظر	نظر	نظر
انظرونا	نظر	نظر	نظر
أنعاما	نعم	أنعام	أنعام
أنعامكم	نعم	أنعام	أنعام
أنعام	نعم	أنعام	أنعام
أنعامهم	نعم	أنعام	أنعام
أنعمت	نعم	أنعم	أنعم
أنعمنا	نعم	أنعم	أنعم
أنعم	نعم	أنعم	أنعم
أنعمها	نعم	أنعم	أنعم
آنفا		آنفا	آنفا
انفخوا	نفخ	نفخ	نفخ
انفروا	نفر	نفر	نفر
أنفسكم	نفس	نفس;أنفس	نفس;أنفس
أنفسنا	نفس	نفس;أنفس	نفس;أنفس
أنفسهم	نفس	نفس;أنفس	نفس;أنفس
أنفسهن	نفس	أنفس	أنفس
انفصام	فصم	انفصام	انفصام
انفضوا	فضض	انفض	انفض
انفطرت	فطر	انفطر	انفطر
أنفقتم	نفق	أنفق	أنفق
أنفقت	نفق	أنفق	أنفق
أنفق	نفق	أنفق	أنفق
أنفقوا	نفق	أنفق	أنفق
انقص	نقص	نقص	نقص
أنقض	نقض	أنقض	أنقض
انقلبتم	قلب	انقلب	انقلب
انقلب	قلب	انقلب	انقلب
انقلبوا	قلب	انقلب	انقلب
أنكاثا	نكث	أنكاث	أنكاث
أنكالا	نكل	أنكال	أنكال
أنك		أن	أن
إنك		إن	إن
أنكحك	نكح	أنكح	أنكح
انكدرت	كدر	انكدر	انكدر
أنكر	نكر	نكر;أنكر	نكر;أنكر
أنكم		أن	أن
إنكم		إن	إن
أنلزمكموها	لزم	ألزم	ألزم
إنما		إنما	إنما
أنما		ما	ما
أننا		أن	أن
إننا		إن	إن
إنني		إن	إن
أنها		أن	أن
إنها		إن	إن
أنهارا	نهر	أنهار	أنهار
أنهار	نهر	أنهار	أنهار
أنهاكم	نهي	أنهى;نهى	أنهى;نهى
أنه		أن	أن
إنه		إن	إن
أنهكما	نهي	نهى	نهى
أنهما		أن	أن
إنهما		إن	إن
أنهم		أن	أن
إنهم		إن	إن
إنهم	إن	إن	إن
إنهن		إن	إن
أنؤمن	ءمن	آمن	آمن
أني		أن	أن
إني		إن	إن
أنى		أنى	أنى
أنيب	نوب	أناب	أناب
آنية	ءني	آنية	آنية
أهانن	هون	أهان	أهان
اهبطا	هبط	هبط	هبط
اهبط	هبط	هبط	هبط
اهبطوا	هبط	هبط	هبط
اهتدوا	هدي	اهتدى	اهتدى
اهتديتم	هدي	اهتدى	اهتدى
اهتديت	هدي	اهتدى	اهتدى
اهتدى	هدي	اهتدى	اهتدى
اهتزت	هزز	اهتز	اهتز
أهدكم	هدي	أهدى;هدى	أهدى;هدى
أهدك	هدك;هدي	أهدى;هدى;هدك	أهدى;هدى;هدك
اهدنا	هدن;هدي	هدن;هدى	هدن;هدى
أهديكم	هدي	أهدى;هدى	أهدى;هدى
أهدى	هدي	أهدى	أهدى
أهذا	هذو	هذا	هذا
أهكذا		هكذا	هكذا
أهل	ءهل;هلل	أهل	أهل
أهلك	ءهل;هلك	هلك;أهل;أهلك	هلك;أهل;أهلك
أهلكت	هلك	أهلك	أهلك
أهلكتهم	هلك	أهلك	أهلك
أهلكناها	هلك	أهلك	أهلك
أهلكنا	هلك	أهلك	أهلك
أهلكناهم	هلك	أهلك	أهلك
أهلكني	هلك	أهلك	أهلك
أهلنا	ءهل	أهل	أهل
أهله	ءهل	أهل	أهل
أهلها	ءهل	أهل	أهل
أهلهم	ءهل	أهل	أهل
أهلهن	ءهل	أهل	أهل
أهلي	ءهل	أهل	أهل
أهليكم	ءهل	أهل	أهل
أهليهم	ءهل	أهل	أهل
أهمتهم	همم	هم;أهم	هم;أهم
أهم		هم	هم
أهواءكم	هوي	أهواء	أهواء
أهواءهم	هوي	أهواء	أهواء
أهواء	هوي	أهواء	أهواء
أهؤلاء		هؤلاء	هؤلاء
أهون	هون	أهون	أهون
أهوى	هوي	أهوى;هوي	أهوى;هوي
أواب	ءوب	أواب	أواب
أوآباؤنا	ءبو	آباء	آباء
أوأمن	ءمن	أمن	أمن
أواه	ءوه	أواه	أواه
أو		أو	أو
أوبي	ءوب	أوب	أوب
أوت	ءتو;ءوت;ءتي	أوت;أتى;أتا;آتى	أوت;أتى;أتا;آتى
أوتادا	وتد	أوتاد	أوتاد
اؤتمن	ءمن	ائتمن	ائتمن
أوتوا	ءتي	آتى	آتى
أوتوه	ءتي	آتى	آتى
أوتي	ءوت;ءتي	أوت;آتى	أوت;آتى
أوتيت	ءتي	آتى	آتى
أوتيتم	ءتي	آتى	آتى
أوتيته	ءتي	آتى	آتى
أوثانا	وثن	أوثان	أوثان
أوجفتم	وجف	أوجف	أوجف
أوحيت	وحي	أوحى	أوحى
أوحينا	وحي	أوحى	أوحى
أوحي	وحي	أوحى	أوحى
أوحى	وحي	أوحى	أوحى
أودية	ودي;ودع	أودية	أودية
أوديتهم	ودي;ودع	أودية	أودية
أوذي	ءذي	آذى	آذى
أوذينا	ءذي	آذى	آذى
أورثتموها	ورث	أورث	أورث
أورثنا	ورث	أورث	أورث
أورثوا	ورث	أورث	أورث
أوزارا	وزر	أوزار	أوزار
أوزارها	وزر	أوزار	أوزار
أوزارهم	وزر	أوزار	أوزار
أوزار	وزر	أوزار	أوزار
أوزعني	وزع	أوزع	أوزع
أوسطهم	وسط	أوسط	أوسط
أوسط	وسط	أوسط	أوسط
أوعجبتم	عجب	عجب	عجب
أوعظت	وعظ	وعظ	وعظ
أوفوا	وفي	أوفى	أوفى
أوف	وفي	أوفى	أوفى
أوفي	وفي	أوفى	أوفى
أوفى	وفي	أوفى	أوفى
أوقدوا	وقد	أوقد	أوقد
أوكلما		كلما	كلما
أول	ءول	أول	أول
أولاء		أولاء	أولاء
أولات	ءول	أولى	أولى
أولادكم	ولد	أولاد	أولاد
أولادهم	ولد	أولاد	أولاد
أولادهن	ولد	أولاد	أولاد
أولا		لا	لا
أولاهما	ولي;ءول	آل;أولى	آل;أولى
أولاهم	ولي;ءول	آل;أولى	آل;أولى
أولما	لمم	لم;لما	لم;لما
أولم		لم	لم
أولو	أولو	أولو	أولو
أولو		لو	لو
أولئك		أولئك	أولئك
أولئكم		أولئكم	أولئكم
أولي	ءلي;ولي;ءول	آل;أولى;آلى	آل;أولى;آلى
أولياءه	ولي	أولياء	أولياء
أولياء	ولي	أولياء	أولياء
أولياؤكم	ولي	أولياء	أولياء
أولياؤهم	ولي	أولياء	أولياء
أولياؤه	ولي	أولياء	أولياء
أوليائكم	ولي	أولياء	أولياء
أوليائهم	ولي	أولياء	أولياء
أوليس		ليس	ليس
أولى	ولي;ءول	أولى	أولى
أومن		من	من
أؤنبئكم	نبء	أنبأ	أنبأ
أوهن	وهن	أوهن	أوهن
آووا	ءوي	آوى	آوى
آووا	ءوي	أوى	أوى
آوي	ءوي	آوى	آوى
آوي	ءوي	أوى	أوى
آوى	ءوي	آوى	آوى
أوى	ءوي	أوى	أوى
أوينا	ءوي;وين	أوى;وين	أوى;وين
ائت	ءتي	أتى	أتى
ائتنا	ءتي;ءتن	أتى;أتن	أتى;أتن
ائتوا	ءتي	أتى	أتى
ائتوني	ءتي	أتى	أتى
ائتيا	ءتي	أتى	أتى
أئذا	إذا	إذا	إذا
ائذن	ءذن	أذن	أذن
أئفكا	ءفك	إفك	إفك
أئمة	ءمم	أئمة	أئمة
أئن	ءين	آن	آن
أئنا		إن	إن
أئن		إن	إن
أئنكم	إن	إنّ	إنّ
أيا		أى	أى
إيابهم	ءوب	إياب	إياب
آيات	ءوي	آية	آية
آياتك	ءوي	آية	آية
آياتنا	ءوي	آية	آية
آياته	ءوي	آية	آية
آياتها	ءوي	آية	آية
آياتي	ءوي	آية	آية
إياك		إياك	إياك
إياكم		إياكم	إياكم
أياما	يوم	أيام	أيام
أيأمركم	ءمر	أمر	أمر
أيام	يوم	أيام	أيام
إيانا		إيانا	إيانا
أيان		أيان	أيان
إياه		إياه	إياه
أي		أي	أي
إي		إي	إي
أيبتغون	بغي	ابتغى	ابتغى
آية	ءوي	آي;آية	آي;آية
آيتك	ءوي	آية;آي	آية;آي
أيتها		أيتها	أيتها
آيتين	ءوي	آية	آية
أيحب	حبب	أحب	أحب
أيحسب	حسب	حسب	حسب
أيحسبون	حسب	حسب	حسب
أيدتك	ءيد	أيد	أيد
أيدك	ءيد	أيد	أيد
أيد	يدي	أيدي	أيدي
أيديكم	يدي	يدى;أيدي	يدى;أيدي
أيدينا	يدي	يدى;أيدي	يدى;أيدي
أيديهما	يدي	يدى;أيدي	يدى;أيدي
أيديهم	يدي	يدى;أيدي	يدى;أيدي
أيديهن	يدي	يدى;أيدي	يدى;أيدي
أيدي	يدي	يدى	يدى
أيشركون	شرك	أشرك	أشرك
أيطمع	طمع	طمع	طمع
أيعدكم	وعد	وعد	وعد
أيقاظا	يقظ	أيقاظ	أيقاظ
أيكم		أي	أي
إيلافهم	ءلف	إيلاف	إيلاف
أيما	ءيم	أيم	أيم
إيمانا	ءمن	إيمان	إيمان
إيمانكم	ءمن	إيمان	إيمان
أيمانكم	يمن	أيمان	أيمان
إيمانه	ءمن	إيمان	إيمان
إيمانها	ءمن	إيمان	إيمان
إيمانهم	ءمن	إيمان	إيمان
أيمانهم	يمن	أيمان	أيمان
أيمانهن	يمن	أيمان	أيمان
أيمان	يمن	أيمان	أيمان
أيمسكه	مسك	أمسك	أمسك
أين	ءين	أين	أين
أينا		أي	أي
أينما		أينما	أينما
أيها		أي	أي
أيه	أيها	أيها	أيها
أيهم		أي	أي
أيوب	ءيوب	أيوب	أيوب
أيود	ودد	ود	ود
باء		باء	باء
بابا	بوب	باب	باب
بآبائنا	ءبو	آباء	آباء
باب	بوب	باب	باب
بإبراهيم	ءبرهيم	إبراهيم	إبراهيم
بأبصارهم	بصر	أبصار	أبصار
باتخاذكم	ءخذ	اتخاذ	اتخاذ
بإثمي	اثم	إثم	إثم
بإحسان	حسن	إحسان	إحسان
بأحسن	حسن	أحسن	أحسن
بأحسنها	حسن	أحسن	أحسن
بأحكم	حكم	أحكم	أحكم
بأخ	ءخو	أخ	أخ
بآخذيه	ءخذ	آخذ	آخذ
بإخراج	خرج	إخراج	إخراج
بآخرين	ءخر	آخر	آخر
باخع	بخع	باخع	باخع
بأخيك		أخي	أخي
بادون	بدو	بادي	بادي
بادي	بدو	بادى	بادى
بإذن	ءذن	إذن	إذن
بإذنه	ءذن	إذن	إذن
بإذني	ءذن	إذن	إذن
بأربعة	ربع	أربع;أربعة	أربع;أربعة
بأرجلهن	رجل	أرجل	أرجل
بارد	برد	بارد	بارد
بارزة	برز	بارز	بارز
بارزون	برز	بارز	بارز
باركنا	برك	بارك	بارك
بارئكم	برء	بارئ	بارئ
بازغا	بزغ	بازغ	بازغ
بازغة	بزغ	بازغ	بازغ
بأسا	بءس	بأس	بأس
بأس	بءس	بأس	بأس
بإسحاق	سحق	إسحاق	إسحاق
باسرة	بسر	باسر	باسر
باسط	بسط	باسط	باسط
باسطو	بسط	باسط	باسط
باسقات	بسق	باسق	باسق
بأسكم	بءس	بأس	بأس
بأسماء	سمو	أسماء	أسماء
بأسمائهم	سمو	أسماء	أسماء
باسم	سمو	اسم	اسم
بأسنا	بءس	بأس	بأس
بأسه	بءس	بأس	بأس
بأسهم	بءس	بأس	بأس
باشروهن	بشر	باشر	باشر
بأشياعهم	شيع	أشياع	أشياع
بأصحاب	صحب	أصحاب	أصحاب
باطلا	بطل	باطل	باطل
باطنه	بطن	باطن	باطن
بأعدائكم	عدو	أعداء	أعداء
باعد	بعد	باعد	باعد
بأعلم	علم	أعلم	أعلم
بأعيننا	عين	أعين	أعين
باغ	بغي	باغي	باغي
بأفواهكم	فم;فوه;ءفواه	أفواه	أفواه
بأفواههم	فم;فوه;ءفواه	أفواه	أفواه
باق	بقي	باقي	باقي
باقية	بقي	باقية;باقي	باقية;باقي
بأكواب	كوب	أكواب	أكواب
بآل	ءول	آل	آل
بالأبصار	بصر	أبصار	أبصار
بالإثم	اثم	إثم	إثم
بالأحقاف	حقف	أحقاف	أحقاف
بالآخرة	ءخر	آخر;آخرة	آخر;آخرة
بالأخسرين	خسر	أخسر	أخسر
بالأذن	ءذن	أذن	أذن
بالأزلام	زلم	زلم	زلم
بالأسحار	سحر	أسحار	أسحار
بالأفق	ءفق	أفق	أفق
بالإفك	ءفك	إفك	إفك
بالألقاب	لقب	ألقاب	ألقاب
بالأمس	ءمس	أمس	أمس
بالأمن	ءمن	أمن	أمن
بالأنثى	ءنث	أنثى	أنثى
بالأنف	ءنف	أنف	أنف
بالآيات	ءوي	آية	آية
بالإيمان	ءمن	إيمان	إيمان
بالبأساء	بءس	بأساء	بأساء
بالباطل	بطل	باطل	باطل
بال	بال;بلي	بال	بال
بالبخل	بخل	بخل	بخل
بالبر	برر	بر	بر
بالبشرى	بشر	بشرى	بشرى
بالبصر	بصر	بصر	بصر
بالبنين	بنو	بنون	بنون
بالبيت	بيت	بيت	بيت
بالبينات	بين	بين;بينة	بين;بينة
بالتقوى	وقي	تقوى	تقوى
بالتوراة	توراة	توراة	توراة
بالتي		التي	التي
بالجبت	جبت	جبت	جبت
بالجنب	جنب	جنب	جنب
بالجنة	جنة	جنة	جنة
بالجنود	جند	جنود	جنود
بإلحاد	لحد	إلحاد	إلحاد
بالحجاب	حجب	حجاب	حجاب
بالحج	حجج	حج	حج
بالحر	حرر	حر	حر
بالحسنات	حسن	حسن;حسنة	حسن;حسنة
بالحسنة	حسن	حسن;حسنة	حسن;حسنة
بالحسنى	حسن	حسنى	حسنى
بالحق	حقق	حق	حق
بالحكمة	حكم	حكمة	حكمة
بالحياة	حيي	حياة	حياة
بالخاطئة	خطء	خاطئ	خاطئ
بالخلق	خلق	خلق	خلق
بالخنس	خنس	خنس	خنس
بالخيرات	خير	خير;خيرات;خيرة	خير;خيرات;خيرة
بالخير	خير	خير	خير
بالدهن	دهن	دهن	دهن
بالدين	دين	دين	دين
بالذكر	ذكر	ذكر	ذكر
بالذي		الذي	الذي
بالذين		الذين	الذين
بالرحمن		رحمن	رحمن
بالرسل	رسل	رسل	رسل
بالروح	روح	روح	روح
بالساحل	سحل	ساحل	ساحل
بالساعة	سوع	ساعة	ساعة
بالساق	سوق	ساق	ساق
بالساهرة	ساهر	ساهر	ساهر
بألسنة	لسن	ألسنة	ألسنة
بألسنتكم	لسن	ألسنة	ألسنة
بألسنتهم	لسن	ألسنة	ألسنة
بالسن	سنن	سن	سن
بالسنين	سنه	سنة	سنة
بالسوء	سوء	سوء	سوء
بالسوق	سوق	سوق	سوق
بالسيئة	سوء	سيئ	سيئ
بالشاكرين	شكر	شاكر	شاكر
بالشر	شرر	شر	شر
بالشفق	شفق	شفق	شفق
بالشمس	شمس	شمس	شمس
بالشهادة	شهد	شهادة	شهادة
بالشهداء	شهد	شهداء	شهداء
بالشهر	شهر	شهر	شهر
بالصالحين	صلح	صالح	صالح
بالصبر	صبر	صبر	صبر
بالصدق	صدق	صدق	صدق
بالصلاة	صلو	صلاة	صلاة
بالطاغوت	طغو	طاغوت	طاغوت
بالطاغية	طغي	طاغي	طاغي
بالطيب	طيب	طيب	طيب
بالظالمين	ظلم	ظالم	ظالم
بالعباد	عبد	عباد	عباد
بالعبد	عبد	عبد	عبد
بالعدل	عدل	عدل	عدل
بالعدوة	عدوة	عدوة	عدوة
بالعذاب	عذب	عذاب	عذاب
بالعراء	عري	عراء	عراء
بالعرف	عرف	عرف	عرف
بالعروة	عرو	عروة	عروة
بالعشي	عشو	عشي	عشي
بالعصبة	عصب	عصبة	عصبة
بالعقود	عقد	عقود	عقود
بالعمرة	عمر	عمرة	عمرة
بالعهد	عهد	عهد	عهد
بالعين	عين	عين	عين
بالغ	بلغ	بالغ	بالغ
بالغة	بلغ	بالغ	بالغ
بالغداة	غدو	غداة	غداة
بالغدو	غدو	غدو	غدو
بالغمام	غمم	غمام	غمام
بالغوه		بالغ	بالغ
بالغيب	غيب	غيب	غيب
بالغيه	بلغ	بالغ	بالغ
بألف	ءلف	ألف	ألف
بالفتح	فتح	فتح	فتح
بالفحشاء	فحش	فحشاء	فحشاء
بالقارعة	قرع	قارعة;قارع	قارعة;قارع
بالقرآن	قرء	قرآن	قرآن
بالقسطاس	قسطس	قسطاس	قسطاس
بالقسط	قسط	قسط	قسط
بالقعود	قعد	قعود	قعود
بالقلم	قلم	قلم	قلم
بالقول	قول	قول	قول
بالكافرين	كفر	كافر	كافر
بالكتاب	كتب	كتاب	كتاب
بالكفر	كفر	كفر	كفر
باللغو	لغو	لغو	لغو
بالله	الله	الله	الله
بالليل	ليل	ليل	ليل
بالمتقين	وقي	متقي	متقي
بالمجرمين	جرم	مجرم	مجرم
بالمرحمة	رحم	مرحمة	مرحمة
بالمعتدين	عدو	معتدي	معتدي
بالمعروف	عرف	معروف	معروف
بالمغفرة	غفر	مغفرة	مغفرة
بالمفسدين	فسد	مفسد	مفسد
بالملإ	ملء	الملإ	الملإ
بالملائكة	ملك	ملائكة;ملائك	ملائكة;ملائك
بالملك	ملك	ملك	ملك
بالمنكر	نكر	منكر	منكر
بالمن	منن	من	من
بالمهتدين	هدي	مهتدي	مهتدي
بالمودة	ودد	مودة	مودة
بالمؤمنين	ءمن	مؤمن	مؤمن
بالناس	نوس	ناس	ناس
بالناصية	نصو	ناصية	ناصية
بالنبيين	نبء	نبي	نبي
بالنذر	نذر	نذر	نذر
بالنفس	نفس	نفس	نفس
بالنهار	نهر	نهار	نهار
بالنواصي	نصو	نواصي	نواصي
بآلهتنا	ءله	آلهة	آلهة
بالهدى	هدي	هدى	هدى
بالهزل	هزل	هزل	هزل
بالهم	بلي	بال	بال
بالواد	ودي	واد	واد
بالوحي	وحى	وحي	وحي
بالوصيد	وصد	وصيد	وصيد
بالوعيد	وعد	وعيد	وعيد
باليمين	يمن	يمين	يمين
باليوم	يوم	يوم	يوم
بإمامهم	ءمم	إمام	إمام
بأمانيكم	ءمن	أمانة;أمان	أمانة;أمان
بأمر	ءمر	أمر	أمر
بأمرنا	ءمر	أمر	أمر
بأمره	ءمر	أمر	أمر
بأمرهم	ءمر	أمر	أمر
بأموالكم	مول	أموال	أموال
بأموال	مول	أموال	أموال
بأموالهم	مول	أموال	أموال
بأنا	0	أن	أن
بأن		أن	أن
بأنعام	نعم	أنعام	أنعام
بأنعم	نعمة;نعم	أنعم	أنعم
بأنفسهم	نفس	أنفس	أنفس
بأنفسهن	نفس	أنفس	أنفس
بأنكم	أن	أنّ	أنّ
بأننا		أن	أن
بأنه		أن	أن
بأنهم		أن	أن
بأنهم	أن	أن	أن
بآنية	ءني	آنية	آنية
بأهدى	هدي	أهدى	أهدى
بأهلك	ءهل	أهل	أهل
بأهلكم	ءهل	أهل	أهل
بأهله	ءهل	أهل	أهل
بأهوائهم	هوي	أهواء	أهواء
بأوعيتهم	وعي	أوعية	أوعية
بآيات	ءوي	آية	آية
بآياتنا	ءوي	آية	آية
بآياته	ءوي	آية	آية
بآياتي	ءوي	آية	آية
بأيام	يوم	أيام	أيام
بأي		أي	أي
بآية	ءوي	آي;آية	آي;آية
بأيد	يدي	أيدي	أيدي
بأيديكم	يدي	أيدي	أيدي
بأيدينا	يدي	أيدي	أيدي
بأيديهم	يدي	أيدي	أيدي
بأيدي	يد	أيدي	أيدي
بايعتم	بيع	بايع	بايع
بإيمان	ءمن	إيمان	إيمان
بإيمانكم	ءمن	إيمان	إيمان
بإيمانهم	ءمن	إيمان	إيمان
بإيمانهن	ءمن	إيمان	إيمان
بأييكم		أي	أي
ببابل		بابل	بابل
بباسط	بسط	باسط	باسط
ببالغه	بلغ	بالغ	بالغ
ببالغيه	بلغ	بالغ	بالغ
ببدر	بدر	بدر	بدر
ببدنك	بدن	بدن	بدن
ببضاعة	بضع	بضاعة	بضاعة
ببطن	بطن	بطن	بطن
ببعض	بعض	بعض	بعض
ببعضها	بعض	بعض	بعض
ببعيد	بعد	بعيد	بعيد
ببغيهم	بغي	بغي	بغي
ببكة	بكك	بكة	بكة
ببني	بني	بنين	بنين
ببنيه	بني	بنى	بنى
ببهتان	بهت	بهتان	بهتان
ببيعكم	بيع	بيع	بيع
ببينة	بين	بين;بينة	بين;بينة
بتابع	تبع	تابع	تابع
بتاركي	ترك	تارك	تارك
بتأويل	ءول	تأويل	تأويل
بتأويله	ءول	تأويل	تأويل
بتحية	حيي	تحية	تحية
بثالث	ثلث	ثالث	ثالث
بث	بثث	بث	بث
بثلاثة	ثلث	ثلاثة	ثلاثة
بثمره	ثمر	ثمر	ثمر
بثمن	ثمن	ثمن	ثمن
بثي	بثث	بث	بث
بجالوت	جلت	جالوت	جالوت
بجانب	جنب	جانب	جانب
بجانبه	جنب	جانب	جانب
بجبار	جبر	جبار	جبار
بجذع	جذع	جذع	جذع
بجناحيه	جنح	جناح	جناح
بجنتيهم	جنن	جنة	جنة
بجنود	جند	جنود	جنود
بجنوده	جند	جنود	جنود
بجهازهم	جهز	جهاز	جهاز
بجهالة	جهل	جهالة	جهالة
بجهنم	جهنم	جهنم	جهنم
بحاملين	حمل	حامل	حامل
بحبل	حبل	حبل	حبل
بحجارة	حجر	حجارة	حجارة
بحديث	حدث	حديث	حديث
بحر	بحر	بحر	بحر
بحرب	حرب	حرب	حرب
بحسبان	حسب	حسبان	حسبان
