word	root	stem	lemma
البركة	بركة	بركة	بركة
البرلمان	برلمان	برلمان	برلمان
البري	بري	بري	بري
البريطاني	بريطاني	بريطاني	بريطاني
البريطانيين	بريطاني	بريطاني	بريطاني
البسطاء	بسيط	بسيط	بسيط
البسيط	بسيط	بسيط	بسيط
البسيطة	بسيط	بسيط	بسيط
البشر	بشر	بشر	بشر
البشريات	بشرة	بشرة	بشرة
البشري	بشري	بشري	بشري
البشرية	بشري	بشري	بشري
البشرية	بشرية	بشرية	بشرية
البشير	بشير	بشير	بشير
البضائع	بضاعة	بضاعة	بضاعة
البطل	بطل	بطل	بطل
البعثات	بعثة	بعثة	بعثة
البعث	بعث	بعث	بعث
البعد	بعد	بعد	بعد
البعض	بعض	بعض	بعض
البعوضة	بعوض	بعوض	بعوض
البعيد	بعيد	بعيد	بعيد
البغدادي	بغدادي	بغدادي	بغدادي
البغضاء	بغضاء	بغضاء	بغضاء
البغل	بغل	بغل	بغل
البغيض	بغيض	بغيض	بغيض
البقرة	بقر	بقر	بقر
البقية	بقية	بقية	بقية
البكاء	بكاء	بكاء	بكاء
البلاء	بلاء	بلاء	بلاء
البلاد	بلد	بلد	بلد
البلايا	بلية	بلية	بلية
البلايين	بليون	بليون	بليون
البلبلة	بلبلة	بلبلة	بلبلة
البلدان	بلد	بلد	بلد
البلد	بلد	بلد	بلد
البلدين	بلد	بلد	بلد
البلطجة	بلطج	بلطج	بلطج
البلطجي	بلطجي	بلطجي	بلطجي
البلطجية	بلطجي	بلطجي	بلطجي
البليغ	بليغ	بليغ	بليغ
البناء	بناء	بناء	بناء
البنات	بنت	بنت	بنت
البنزين	بنزين	بنزين	بنزين
البنك	بنك	بنك	بنك
البنوك	بنك	بنك	بنك
البنيان	بنيان	بنيان	بنيان
البنى	بنية	بنية	بنية
البنية	بنية	بنية	بنية
البورصة	بورصة	بورصة	بورصة
البوسنة	بوسنة	بوسنة	بوسنة
البول	بول	بول	بول
البوليساريو	بوليساريو	بوليساريو	بوليساريو
البوليس	بوليس	بوليس	بوليس
البوليسة	بوليسة	بوليسة	بوليسة
البيان	بيان	بيان	بيان
البيت	بيت	بيت	بيت
البيع	بيع	بيع	بيع
التاج	تاج	تاج	تاج
التأجير	تأجير	تأجير	تأجير
التأجيل	تأجيل	تأجيل	تأجيل
التاريخ	تاريخ	تاريخ	تاريخ
التاريخية	تاريخي	تاريخي	تاريخي
التاريخي	تاريخي	تاريخي	تاريخي
التافهة	تافه	تافه	تافه
التأكيد	تأكيد	تأكيد	تأكيد
التالية	تالي	تالي	تالي
التأني	تأني	تأني	تأني
التبادلات	تبادل	تبادل	تبادل
التجاذبات	تجاذب	تجاذب	تجاذب
التجارة	تجارة	تجارة	تجارة
التجار	تاجر	تاجر	تاجر
التجارية	تجاري	تجاري	تجاري
التجاري	تجاري	تجاري	تجاري
التجاور	تجاور	تجاور	تجاور
التجاوزات	تجاوز	تجاوز	تجاوز
التجاوز	تجاوز	تجاوز	تجاوز
التجرد	تجرد	تجرد	تجرد
التجمعات	تجمع	تجمع	تجمع
التحالف	تحالف	تحالف	تحالف
التحتية	تحتي	تحتي	تحتي
التحدث	تحدث	تحدث	تحدث
التحرر	تحرر	تحرر	تحرر
التحرير	تحرير	تحرير	تحرير
التحريرية	تحريري	تحريري	تحريري
التحقق	تحقق	تحقق	تحقق
التحقيقات	تحقيق	تحقيق	تحقيق
التحقيق	تحقيق	تحقيق	تحقيق
التحكم	تحكم	تحكم	تحكم
التحليلات	تحليل	تحليل	تحليل
التحليل	تحليل	تحليل	تحليل
التحية	تحية	تحية	تحية
التخبط	تخبط	تخبط	تخبط
التخريب	تخريب	تخريب	تخريب
التخلص	تخلص	تخلص	تخلص
التخلف	تخلف	تخلف	تخلف
التدبير	تدبير	تدبير	تدبير
التدخلات	تدخل	تدخل	تدخل
التدخل	تدخل	تدخل	تدخل
التدخين	تدخين	تدخين	تدخين
التدريس	تدريس	تدريس	تدريس
التدمير	تدمير	تدمير	تدمير
التدميرية	تدميري	تدميري	تدميري
التدهور	تدهور	تدهور	تدهور
التدويل	تدويل	تدويل	تدويل
التدين	تدين	تدين	تدين
التراب	تراب	تراب	تراب
الترابي	ترابي	ترابي	ترابي
التراث	تراث	تراث	تراث
التراجع	تراجع	تراجع	تراجع
التربية	تربية	تربية	تربية
التركية	تركي	تركي	تركي
التركي	تركي	تركي	تركي
التركيز	تركيز	تركيز	تركيز
التسامح	تسامح	تسامح	تسامح
التسعينات	تسعين	تسعين	تسعين
التسعينيات	تسعيني	تسعيني	تسعيني
التسلط	تسلط	تسلط	تسلط
التشتت	تشتت	تشتت	تشتت
التشكيك	تشكيك	تشكيك	تشكيك
التشويه	تشويه	تشويه	تشويه
التشيع	تشيع	تشيع	تشيع
التصحيح	تصحيح	تصحيح	تصحيح
التصدير	تصدير	تصدير	تصدير
التصرف	تصرف	تصرف	تصرف
التصريحات	تصريح	تصريح	تصريح
التصريح	تصريح	تصريح	تصريح
التصويت	تصويت	تصويت	تصويت
التضحيات	تضحية	تضحية	تضحية
التضحية	تضحية	تضحية	تضحية
التضييق	تضييق	تضييق	تضييق
التطاول	تطاول	تطاول	تطاول
التطبيل	تطبيل	تطبيل	تطبيل
التطرف	تطرف	تطرف	تطرف
التطلعات	تطلع	تطلع	تطلع
التطهير	تطهير	تطهير	تطهير
التطورات	تطور	تطور	تطور
التطور	تطور	تطور	تطور
التطوعي	تطوعي	تطوعي	تطوعي
التعاليم	تعليم	تعليم	تعليم
التعامل	تعامل	تعامل	تعامل
التعاون	تعاون	تعاون	تعاون
التعب	تعب	تعب	تعب
التعبير	تعبير	تعبير	تعبير
التعديات	تعدي	تعدي	تعدي
التعذيب	تعذيب	تعذيب	تعذيب
التعرض	تعرض	تعرض	تعرض
التعصب	تعصب	تعصب	تعصب
التعليقات	تعليق	تعليق	تعليق
التعليق	تعليق	تعليق	تعليق
التعليمات	تعليم	تعليم	تعليم
التعليم	تعليم	تعليم	تعليم
التعليمي	تعليمي	تعليمي	تعليمي
التعميم	تعميم	تعميم	تعميم
التعويضات	تعويض	تعويض	تعويض
التغطية	تغطية	تغطية	تغطية
التغلب	تغلب	تغلب	تغلب
التغير	تغير	تغير	تغير
التغييرات	تغيير	تغيير	تغيير
التغيير	تغيير	تغيير	تغيير
التفاصيل	تفصيل	تفصيل	تفصيل
التف	التف	التف	التف
التفاؤل	تفاؤل	تفاؤل	تفاؤل
التفاؤلية	تفاؤلي	تفاؤلي	تفاؤلي
التفتيت	تفتيت	تفتيت	تفتيت
التفتيش	تفتيش	تفتيش	تفتيش
التفجيرات	تفجير	تفجير	تفجير
التفريط	تفريط	تفريط	تفريط
التفريق	تفريق	تفريق	تفريق
التفكير	تفكير	تفكير	تفكير
التقدم	تقدم	تقدم	تقدم
التقرير	تقرير	تقرير	تقرير
التقسيم	تقسيم	تقسيم	تقسيم
التقشف	تقشف	تقشف	تقشف
التقليد	تقليد	تقليد	تقليد
التقهقر	تقهقر	تقهقر	تقهقر
التقى	التقى	التقى	التقى
التقييم	تقييم	تقييم	تقييم
التكاتف	تكاتف	تكاتف	تكاتف
التكامل	تكامل	تكامل	تكامل
التكتم	تكتم	تكتم	تكتم
التكفيرية	تكفيري	تكفيري	تكفيري
التلاعب	تلاعب	تلاعب	تلاعب
التلفاز	تلفاز	تلفاز	تلفاز
التلفزة	تلفزة	تلفزة	تلفزة
التلقي	تلقي	تلقي	تلقي
التليد	تليد	تليد	تليد
التماثيل	تمثال	تمثال	تمثال
التماسيح	تمساح	تمساح	تمساح
التمثيل	تمثيل	تمثيل	تمثيل
التمجيد	تمجيد	تمجيد	تمجيد
التمرد	تمرد	تمرد	تمرد
التمسك	تمسك	تمسك	تمسك
التملك	تملك	تملك	تملك
التمييز	تمييز	تمييز	تمييز
التنازلات	تنازل	تنازل	تنازل
التنافر	تنافر	تنافر	تنافر
التنديد	تنديد	تنديد	تنديد
التنسيق	تنسيق	تنسيق	تنسيق
التنصت	تنصت	تنصت	تنصت
التنظير	تنظير	تنظير	تنظير
التنظيم	تنظيم	تنظيم	تنظيم
التنظيمي	تنظيمي	تنظيمي	تنظيمي
التنموية	تنموي	تنموي	تنموي
التنمية	تنمية	تنمية	تنمية
التهديد	تهديد	تهديد	تهديد
التهمة	تهمة	تهمة	تهمة
التهميش	تهميش	تهميش	تهميش
التهور	تهور	تهور	تهور
التواجد	تواجد	تواجد	تواجد
التوازن	توازن	توازن	توازن
التوافق	توافق	توافق	توافق
التوبة	توبة	توبة	توبة
التوتر	توتر	توتر	توتر
التوجس	توجس	توجس	توجس
التوجع	توجع	توجع	توجع
التوجهات	توجه	توجه	توجه
التوجه	توجه	توجه	توجه
التوحيد	توحيد	توحيد	توحيد
التوريث	توريث	توريث	توريث
التوزيع	توزيع	توزيع	توزيع
التوفيق	توفيق	توفيق	توفيق
التوقع	توقع	توقع	توقع
التوقف	توقف	توقف	توقف
التوقيت	توقيت	توقيت	توقيت
التوكل	توكل	توكل	توكل
التونسية	تونسي	تونسي	تونسي
التونسي	تونسي	تونسي	تونسي
التونسيين	تونسي	تونسي	تونسي
التيارات	تيار	تيار	تيار
التيار	تيار	تيار	تيار
التي	الذي	الذي	الذي
الثأر	ثأر	ثأر	ثأر
الثالث	ثالث	ثالث	ثالث
الثالوث	ثالوث	ثالوث	ثالوث
الثانية	ثاني	ثاني	ثاني
الثاني	ثاني	ثاني	ثاني
الثائر	ثائر	ثائر	ثائر
الثراء	ثراء	ثراء	ثراء
الثروات	ثروة	ثروة	ثروة
الثروة	ثروة	ثروة	ثروة
الثعلب	ثعلب	ثعلب	ثعلب
الثغور	ثغر	ثغر	ثغر
الثقافات	ثقافة	ثقافة	ثقافة
الثقافة	ثقافة	ثقافة	ثقافة
الثقافية	ثقافي	ثقافي	ثقافي
الثقافي	ثقافي	ثقافي	ثقافي
الثقة	ثقة	ثقة	ثقة
الثقل	ثقل	ثقل	ثقل
الثقيلة	ثقيل	ثقيل	ثقيل
الثلاث	ثلاث	ثلاث	ثلاث
الثلاثين	ثلاثون	ثلاثون	ثلاثون
الثلج	ثلج	ثلج	ثلج
الثمانينات	ثمانين	ثمانين	ثمانين
الثمانينيات	ثمانيني	ثمانيني	ثمانيني
الثنائي	ثنائي	ثنائي	ثنائي
الثوار	ثائر	ثائر	ثائر
الثورات	ثورة	ثورة	ثورة
الثورة	ثورة	ثورة	ثورة
الثور	ثور	ثور	ثور
الجاد	جاد	جاد	جاد
الجاز	جاز	جاز	جاز
الجامعات	جامعة	جامعة	جامعة
الجامعة	جامعة	جامعة	جامعة
الجانب	جانب	جانب	جانب
الجاني	جاني	جاني	جاني
الجاهلة	جاهل	جاهل	جاهل
الجاهلية	جاهلية	جاهلية	جاهلية
الجاهلين	جاهل	جاهل	جاهل
الجائع	جائع	جائع	جائع
الجبابرة	جبار	جبار	جبار
الجبال	جبل	جبل	جبل
الجبان	جبان	جبان	جبان
الجبروت	جبروت	جبروت	جبروت
الجبل	جبل	جبل	جبل
الجبناء	جبان	جبان	جبان
الجبهة	جبهة	جبهة	جبهة
الجبيل	جبيل	جبيل	جبيل
الجحيم	جحيم	جحيم	جحيم
الجدار	جدار	جدار	جدار
الجدال	جدال	جدال	جدال
الجدد	جديد	جديد	جديد
الجدي	جدي	جدي	جدي
الجديد	جديد	جديد	جديد
الجذري	جذر	جذر	جذر
الجذور	جذر	جذر	جذر
الجرام	جرام	جرام	جرام
الجرائد	جريدة	جريدة	جريدة
الجرائم	جريمة	جريمة	جريمة
الجرح	جرح	جرح	جرح
الجرحى	جريح	جريح	جريح
الجرم	جرم	جرم	جرم
الجروح	جرح	جرح	جرح
الجري	جري	جري	جري
الجريرة	جريرة	جريرة	جريرة
الجريمة	جريمة	جريمة	جريمة
الجزء	جزء	جزء	جزء
الجزاء	جزاء	جزاء	جزاء
الجزائر	جزائر	جزائر	جزائر
الجزائرية	جزائري	جزائري	جزائري
الجزائري	جزائري	جزائري	جزائري
الجزائريين	جزائري	جزائري	جزائري
الجزر	جزيرة	جزيرة	جزيرة
الجزم	جزم	جزم	جزم
الجزيرة	جزيرة	جزيرة	جزيرة
الجزيل	جزل	جزل	جزل
الجسد	جسد	جسد	جسد
الجسر	جسر	جسر	جسر
الجسم	جسم	جسم	جسم
الجسور	جسر	جسر	جسر
الجغرافي	جغرافي	جغرافي	جغرافي
الجلابة	جلاب	جلاب	جلاب
الجلل	جلى	جلى	جلى
الجلوس	جلوس	جلوس	جلوس
الجليل	جليل	جليل	جليل
الجمارك	جمرك	جمرك	جمرك
الجماعات	جماعة	جماعة	جماعة
الجماعية	جماعي	جماعي	جماعي
الجماعي	جماعي	جماعي	جماعي
الجمال	جمال	جمال	جمال
الجمر	جمر	جمر	جمر
الجمع	جمع	جمع	جمع
الجمعية	جمعية	جمعية	جمعية
الجملة	جملة	جملة	جملة
الجمهوريات	جمهورية	جمهورية	جمهورية
الجمهورية	جمهورية	جمهورية	جمهورية
الجميع	جميع	جميع	جميع
الجميلة	جميل	جميل	جميل
الجميل	جميل	جميل	جميل
الجنة	جنة	جنة	جنة
الجن	جن	جن	جن
الجنرال	جنرال	جنرال	جنرال
الجنس	جنس	جنس	جنس
الجنوب	جنوب	جنوب	جنوب
الجنوبية	جنوبي	جنوبي	جنوبي
الجنوبي	جنوبي	جنوبي	جنوبي
الجنوبيين	جنوبي	جنوبي	جنوبي
الجنود	جندي	جندي	جندي
الجنون	جنون	جنون	جنون
الجني	جني	جني	جني
الجهات	جهة	جهة	جهة
الجهاد	جهاد	جهاد	جهاد
الجهادية	جهادي	جهادي	جهادي
الجهاز	جهاز	جهاز	جهاز
الجهة	جهة	جهة	جهة
الجهلة	جاهل	جاهل	جاهل
الجهل	جهل	جهل	جهل
الجواب	جواب	جواب	جواب
الجوار	جوار	جوار	جوار
الجوازات	جواز	جواز	جواز
الجوائز	جائزة	جائزة	جائزة
الجور	جور	جور	جور
الجوزات	جوز	جوز	جوز
الجوع	جوع	جوع	جوع
الجوفاء	أجوف	أجوف	أجوف
الجولان	جولان	جولان	جولان
الجياع	جوعان	جوعان	جوعان
الجيدة	جيد	جيد	جيد
الجيد	جيد	جيد	جيد
الجيران	جار	جار	جار
الجيش	جيش	جيش	جيش
الجيل	جيل	جيل	جيل
الجيوش	جيش	جيش	جيش
الحاجة	حاجة	حاجة	حاجة
الحادث	حادث	حادث	حادث
الحاد	حاد	حاد	حاد
الحاسوب	حاسوب	حاسوب	حاسوب
الحاصل	حاصل	حاصل	حاصل
الحاضر	حاضر	حاضر	حاضر
الحاقدة	حاقد	حاقد	حاقد
الحاقد	حاقد	حاقد	حاقد
الحاقدين	حاقد	حاقد	حاقد
الحاكمة	حاكم	حاكم	حاكم
الحاكم	حاكم	حاكم	حاكم
الحاكمين	حاكم	حاكم	حاكم
الحالة	حالة	حالة	حالة
الحال	حال	حال	حال
الحالية	حالي	حالي	حالي
الحالي	حالي	حالي	حالي
الحاويات	حاوي	حاوي	حاوي
الحبس	حبس	حبس	حبس
الحبيبة	حبيب	حبيب	حبيب
الحبيب	حبيب	حبيب	حبيب
الحجاج	حاج	حاج	حاج
الحجاز	حجاز	حجاز	حجاز
الحجة	حجة	حجة	حجة
الحجج	حجة	حجة	حجة
الحجري	حجري	حجري	حجري
الحجم	حجم	حجم	حجم
الحجيج	حاج	حاج	حاج
الحدث	حدث	حدث	حدث
الحدود	حد	حد	حد
الحديثة	حديث	حديث	حديث
الحديث	حديث	حديث	حديث
الحذر	حذر	حذر	حذر
الحراج	حرج	حرج	حرج
الحرارة	حرارة	حرارة	حرارة
الحراك	حراك	حراك	حراك
الحرام	حرام	حرام	حرام
الحرب	حرب	حرب	حرب
الحربي	حربي	حربي	حربي
الحرة	حر	حر	حر
الحرجة	حرج	حرج	حرج
الحر	حر	حر	حر
الحرس	حرس	حرس	حرس
الحرص	حرص	حرص	حرص
الحركات	حركة	حركة	حركة
الحركة	حركة	حركة	حركة
الحركي	حركي	حركي	حركي
الحرمان	حرمان	حرمان	حرمان
الحرمين	حرم	حرم	حرم
الحروب	حرب	حرب	حرب
الحروف	حرف	حرف	حرف
الحريات	حرية	حرية	حرية
الحرية	حرية	حرية	حرية
الحريري	حريري	حريري	حريري
الحريق	حريق	حريق	حريق
الحزب	حزب	حزب	حزب
الحزبية	حزبي	حزبي	حزبي
الحزر	حزر	حزر	حزر
الحزم	حزم	حزم	حزم
الحسابات	حساب	حساب	حساب
الحساس	حساس	حساس	حساس
الحساسية	حساسية	حساسية	حساسية
الحسبان	حسبان	حسبان	حسبان
الحسد	حسد	حسد	حسد
الحسنة	حسنة	حسنة	حسنة
الحسنة	حسن	حسن	حسن
الحسن	حسن	حسن	حسن
الحسين	حسين	حسين	حسين
الحشد	حشد	حشد	حشد
الحشرات	حشرة	حشرة	حشرة
الحشيش	حشيش	حشيش	حشيش
الحصاد	حصاد	حصاد	حصاد
الحصار	حصار	حصار	حصار
الحصانة	حصانة	حصانة	حصانة
الحصول	حصول	حصول	حصول
الحصينة	حصين	حصين	حصين
الحضارات	حضارة	حضارة	حضارة
الحضارة	حضارة	حضارة	حضارة
الحضاري	حضاري	حضاري	حضاري
الحضن	حضن	حضن	حضن
الحضيض	حضيض	حضيض	حضيض
الحظ	حظ	حظ	حظ
الحفاظ	حفاظ	حفاظ	حفاظ
الحفر	حفرة	حفرة	حفرة
ألحفه	ألحف	ألحف	ألحف
الحقارة	حقارة	حقارة	حقارة
الحقائق	حقيقة	حقيقة	حقيقة
الحقبة	حقب	حقب	حقب
الحق	حق	حق	حق
الحقد	حقد	حقد	حقد
الحقل	حقل	حقل	حقل
الحقوق	حق	حق	حق
الحقوقية	حقوقي	حقوقي	حقوقي
الحقير	حقير	حقير	حقير
الحقيقة	حقيقة	حقيقة	حقيقة
الحقيقية	حقيقي	حقيقي	حقيقي
الحقيقي	حقيقي	حقيقي	حقيقي
الحقيقين	حقيق	حقيق	حقيق
الحقيقيون	حقيقي	حقيقي	حقيقي
الحكام	حاكم	حاكم	حاكم
الحكم	حكم	حكم	حكم
الحكومات	حكومة	حكومة	حكومة
الحكومة	حكومة	حكومة	حكومة
الحل	حل	حل	حل
الحلقات	حلقة	حلقة	حلقة
الحلقة	حلقة	حلقة	حلقة
الحلم	حلم	حلم	حلم
الحلول	حل	حل	حل
الحليب	حليب	حليب	حليب
الحليج	حليج	حليج	حليج
الحليف	حليف	حليف	حليف
الحمد	حمد	حمد	حمد
الحمر	أحمر	أحمر	أحمر
الحمصي	حمصي	حمصي	حمصي
الحنكة	حنكة	حنكة	حنكة
الحنيف	حنيف	حنيف	حنيف
الحواجز	حاجز	حاجز	حاجز
الحوادث	حادث	حادث	حادث
الحوار	حوار	حوار	حوار
الحياة	حياة	حياة	حياة
الحياد	حياد	حياد	حياد
الحيادية	حيادي	حيادي	حيادي
الحيادي	حيادي	حيادي	حيادي
الحية	حي	حي	حي
الحي	حي	حي	حي
الحيلة	حيلة	حيلة	حيلة
الحين	حين	حين	حين
الخارج	خارج	خارج	خارج
الخارجية	خارجي	خارجي	خارجي
الخارجي	خارجي	خارجي	خارجي
الخاسر	خاسر	خاسر	خاسر
الخاسئون	خاسئ	خاسئ	خاسئ
الخاصة	خاص	خاص	خاص
الخاص	خاص	خاص	خاص
الخاضعين	خاضع	خاضع	خاضع
الخاطفين	خاطف	خاطف	خاطف
الخاطئة	خاطئ	خاطئ	خاطئ
ألخ	ألخ	ألخ	ألخ
إلخ	ألخ	ألخ	ألخ
الخامس	خامس	خامس	خامس
الخانع	خانع	خانع	خانع
الخبث	خبث	خبث	خبث
الخبراء	خبير	خبير	خبير
الخبرات	خبرة	خبرة	خبرة
الخبر	خبر	خبر	خبر
الخبيث	خبيث	خبيث	خبيث
الخبيرة	خبير	خبير	خبير
الخبير	خبير	خبير	خبير
الخداع	خداع	خداع	خداع
الخدمات	خدمة	خدمة	خدمة
الخدمة	خدمة	خدمة	خدمة
الخراب	خراب	خراب	خراب
الخرافات	خرافة	خرافة	خرافة
الخر	خر	خر	خر
الخردة	خردة	خردة	خردة
الخرطوم	خرطوم	خرطوم	خرطوم
الخروج	خروج	خروج	خروج
الخريج	خريج	خريج	خريج
الخزائن	خزانة	خزانة	خزانة
الخسائر	خسارة	خسارة	خسارة
الخشية	خشية	خشية	خشية
الخصخصة	خصخصة	خصخصة	خصخصة
الخصوص	خصوص	خصوص	خصوص
الخضار	خضار	خضار	خضار
الخضراء	أخضر	أخضر	أخضر
الخطابات	خطاب	خطاب	خطاب
الخطأ	خطأ	خطأ	خطأ
الخطب	خطبة	خطبة	خطبة
الخط	خط	خط	خط
الخطر	خطر	خطر	خطر
الخطوة	خطوة	خطوة	خطوة
الخطير	خطير	خطير	خطير
الخفية	خفي	خفي	خفي
الخلاصة	خلاصة	خلاصة	خلاصة
الخلافة	خلافة	خلافة	خلافة
الخلاف	خلاف	خلاف	خلاف
الخلاقة	خلاق	خلاق	خلاق
الخلف	خلف	خلف	خلف
الخلق	خلق	خلق	خلق
الخلل	خلل	خلل	خلل
الخليج	خليج	خليج	خليج
الخليجية	خليجي	خليجي	خليجي
الخليجي	خليجي	خليجي	خليجي
الخليجيين	خليجي	خليجي	خليجي
الخليطة	خليط	خليط	خليط
الخليفة	خليفة	خليفة	خليفة
الخمسة	خمس	خمس	خمس
الخمسمائة	خمسمائة	خمسمائة	خمسمائة
الخمور	خمر	خمر	خمر
الخميس	خميس	خميس	خميس
الخميني	خميني	خميني	خميني
الخنوع	خنوع	خنوع	خنوع
الخوف	خوف	خوف	خوف
الخونة	خائن	خائن	خائن
الخيارات	خيار	خيار	خيار
الخيال	خيال	خيال	خيال
الخيالية	خيالي	خيالي	خيالي
الخيانة	خيانة	خيانة	خيانة
الخيرات	خيرة	خيرة	خيرة
الخير	خير	خير	خير
الخيرية	خيري	خيري	خيري
الداخل	داخل	داخل	داخل
الداخلية	داخلي	داخلي	داخلي
الداخلي	داخلي	داخلي	داخلي
الدار	دار	دار	دار
الداعمون	داعم	داعم	داعم
الداعية	داعي	داعي	داعي
الدانماركية	دانماركي	دانماركي	دانماركي
الدانماركيين	دانماركي	دانماركي	دانماركي
الدائم	دائم	دائم	دائم
الدبابات	دبابة	دبابة	دبابة
الدبابة	دبابة	دبابة	دبابة
الدبلوماسية	دبلوماسي	دبلوماسي	دبلوماسي
الدجاج	دجاج	دجاج	دجاج
الدجال	دجال	دجال	دجال
الدخل	دخل	دخل	دخل
الدخول	دخول	دخول	دخول
الدراسات	دراسة	دراسة	دراسة
الدراسية	دراسي	دراسي	دراسي
الدرجة	درجة	درجة	درجة
الدرس	درس	درس	درس
الدرك	درك	درك	درك
الدرهم	درهم	درهم	درهم
الدروس	درس	درس	درس
الدستور	دستور	دستور	دستور
الدعاء	دعاء	دعاء	دعاء
الدعاة	داعي	داعي	داعي
الدعاية	دعاية	دعاية	دعاية
الدعة	دعة	دعة	دعة
الدعوة	دعوة	دعوة	دعوة
الدفاع	دفاع	دفاع	دفاع
الدفاعية	دفاعي	دفاعي	دفاعي
الدفع	دفع	دفع	دفع
الدقة	دقة	دقة	دقة
الدكتاتوريات	ديكتاتورية	ديكتاتورية	ديكتاتورية
الدكتاتورية	ديكتاتوري	ديكتاتوري	ديكتاتوري
الدكتاتوري	ديكتاتوري	ديكتاتوري	ديكتاتوري
الدكتور	دكتور	دكتور	دكتور
الدلالات	دلالة	دلالة	دلالة
الدلائل	دليل	دليل	دليل
الدليل	دليل	دليل	دليل
الدماء	دم	دم	دم
الدم	دم	دم	دم
الدمويين	دموي	دموي	دموي
الدنمارك	دنمارك	دنمارك	دنمارك
الدنماركية	دنماركي	دنماركي	دنماركي
الدنماركي	دنماركي	دنماركي	دنماركي
الدنماركيين	دنماركي	دنماركي	دنماركي
الدنمركية	دنمركي	دنمركي	دنمركي
الدنيا	دنيا	دنيا	دنيا
الدنيئة	دنيء	دنيء	دنيء
الدهر	دهر	دهر	دهر
الدهشة	دهشة	دهشة	دهشة
الدواء	دواء	دواء	دواء
الدوام	دوام	دوام	دوام
الدور	دور	دور	دور
الدوري	دوري	دوري	دوري
الدولارات	دولار	دولار	دولار
الدولار	دولار	دولار	دولار
الدولة	دولة	دولة	دولة
الدولتان	دولة	دولة	دولة
الدولتين	دولة	دولة	دولة
الدول	دولة	دولة	دولة
الدولية	دولي	دولي	دولي
الدولي	دولي	دولي	دولي
ألدي	ألد	ألد	ألد
الديانات	ديانة	ديانة	ديانة
الديان	ديان	ديان	ديان
الديب	ديب	ديب	ديب
الديبلوماسيين	دبلوماسي	دبلوماسي	دبلوماسي
الديكتاتوريين	ديكتاتوري	ديكتاتوري	ديكتاتوري
الديمقراطية	ديمقراطي	ديمقراطي	ديمقراطي
الديمقراطي	ديمقراطي	ديمقراطي	ديمقراطي
الديمقراطيين	ديمقراطي	ديمقراطي	ديمقراطي
الديموقراطية	ديمقراطي	ديمقراطي	ديمقراطي
الدين	دين	دين	دين
الدينية	ديني	ديني	ديني
الديني	ديني	ديني	ديني
الديوان	ديوان	ديوان	ديوان
الديون	دين	دين	دين
الذات	ذات	ذات	ذات
الذاتية	ذاتي	ذاتي	ذاتي
الذاتي	ذاتي	ذاتي	ذاتي
الذرية	ذرية	ذرية	ذرية
الذريع	ذريع	ذريع	ذريع
الذلة	ذلة	ذلة	ذلة
الذل	ذل	ذل	ذل
الذهاب	ذهاب	ذهاب	ذهاب
الذهب	ذهب	ذهب	ذهب
الذهبية	ذهبي	ذهبي	ذهبي
الذئاب	ذئب	ذئب	ذئب
الذئب	ذئب	ذئب	ذئب
الذي	الذي	الذي	الذي
الذين	الذي	الذي	الذي
الرابعة	رابع	رابع	رابع
الراجل	راجل	راجل	راجل
الراحة	راحة	راحة	راحة
الراحل	راحل	راحل	راحل
الرازق	رازق	رازق	رازق
الراسخ	راسخ	راسخ	راسخ
الراسخين	راسخ	راسخ	راسخ
الرأس	رأس	رأس	رأس
الرأسمالية	رأسمالية	رأسمالية	رأسمالية
الرأسمالية	رأسمالي	رأسمالي	رأسمالي
الرأسمالي	رأسمالي	رأسمالي	رأسمالي
الراسمالي	رأسمالي	رأسمالي	رأسمالي
الراشد	راشد	راشد	راشد
الراهن	راهن	راهن	راهن
الرائدة	رائد	رائد	رائد
الرائعة	رائع	رائع	رائع
الرائع	رائع	رائع	رائع
الرأي	رأي	رأي	رأي
الرباء	رباء	رباء	رباء
الربا	ربا	ربا	ربا
الربا	رب	رب	رب
الربانيين	رباني	رباني	رباني
الربوية	ربوي	ربوي	ربوي
الربوي	ربوي	ربوي	ربوي
الربيع	الربيع	الربيع	الربيع
الربيع	ربيع	ربيع	ربيع
الرجاء	رجاء	رجاء	رجاء
الرجال	رجل	رجل	رجل
الرجعي	رجعي	رجعي	رجعي
الرجل	رجل	رجل	رجل
الرجوب	رجوب	رجوب	رجوب
الرجوع	رجوع	رجوع	رجوع
الرجولة	رجولة	رجولة	رجولة
الرحمان	رحمن	رحمن	رحمن
الرحمة	رحمة	رحمة	رحمة
الرحمن	رحمن	رحمن	رحمن
الرحيم	رحيم	رحيم	رحيم
الرخيصة	رخيص	رخيص	رخيص
الرخيص	رخيص	رخيص	رخيص
الرد	رد	رد	رد
الردود	رد	رد	رد
الرديئة	رديء	رديء	رديء
الرذائل	رذيلة	رذيلة	رذيلة
الرزق	رزق	رزق	رزق
الرسالة	رسالة	رسالة	رسالة
الرسل	رسول	رسول	رسول
الرسمية	رسمي	رسمي	رسمي
الرسمي	رسمي	رسمي	رسمي
الرسول	رسول	رسول	رسول
الرسوم	رسم	رسم	رسم
الرشيدة	رشيد	رشيد	رشيد
الرعب	رعب	رعب	رعب
الرغبة	رغبة	رغبة	رغبة
الرغد	رغد	رغد	رغد
الرغم	رغم	رغم	رغم
الرفق	رفقة	رفقة	رفقة
